publication_id,keyword_id,keyword_name,score
W2169456326,software,Software,0.47478267550468445
W2169456326,rna-seq,RNA-Seq,0.4536069333553314
W2169456326,adapter,Adapter (computing),0.4257257580757141
W2169456326,algorithm,Algorithm,0.38917243480682373
W2169456326,biology,Biology,0.3107697665691376
W2169456326,genetics,Genetics,0.2761869430541992
W2169456326,transcriptome,Transcriptome,0.19421446323394775
W2169456326,gene,Gene,0.19036465883255005
W2169456326,database,Database,0.17621901631355286
W2149992227,dbsnp,dbSNP,0.8018985390663147
W2149992227,perl,Perl,0.7651614546775818
W2149992227,computer-science,Computer science,0.6644801497459412
W2149992227,suite,Suite,0.5848119258880615
W2149992227,software,Software,0.5735538601875305
W2149992227,exome,Exome,0.5672910809516907
W2149992227,annotation,Annotation,0.46321162581443787
W2149992227,exome-sequencing,Exome sequencing,0.36918359994888306
W2149992227,world-wide-web,World Wide Web,0.30413755774497986
W2149992227,single-nucleotide-polymorphism,Single-nucleotide polymorphism,0.27272576093673706
W2149992227,programming-language,Programming language,0.22410982847213745
W2149992227,genetics,Genetics,0.20370519161224365
W2149992227,biology,Biology,0.20119285583496094
W2149992227,artificial-intelligence,Artificial intelligence,0.15234750509262085
W2149992227,mutation,Mutation,0.11835461854934692
W2149992227,gene,Gene,0.09557333588600159
W2149992227,genotype,Genotype,0.07835322618484497
W2102619694,computer-science,Computer science,0.7910476922988892
W2102619694,suite,Suite,0.7375205755233765
W2102619694,annotation,Annotation,0.6916934251785278
W2102619694,unix,Unix,0.5994070172309875
W2102619694,source-code,Source code,0.5976645350456238
W2102619694,software,Software,0.5835461616516113
W2102619694,genomics,Genomics,0.5817607641220093
W2102619694,data-mining,Data mining,0.47825729846954346
W2102619694,software-suite,Software suite,0.4569973349571228
W2102619694,information-retrieval,Information retrieval,0.43488502502441406
W2102619694,feature,Feature (linguistics),0.4285608232021332
W2102619694,genome,Genome,0.3037574291229248
W2102619694,artificial-intelligence,Artificial intelligence,0.21657979488372803
W2102619694,programming-language,Programming language,0.2070837914943695
W2102619694,biology,Biology,0.10147431492805481
W2124351063,cluster-analysis,Cluster analysis,0.8268839120864868
W2124351063,computer-science,Computer science,0.690463662147522
W2124351063,sequence,Sequence (biology),0.6839332580566406
W2124351063,sensitivity,Sensitivity (control systems),0.6412323713302612
W2124351063,data-mining,Data mining,0.5233142375946045
W2124351063,exploit,Exploit,0.47148963809013367
W2124351063,pattern-recognition,Pattern recognition (psychology),0.3237585425376892
W2124351063,machine-learning,Machine learning,0.2580275535583496
W2124351063,artificial-intelligence,Artificial intelligence,0.24729230999946594
W2124351063,biology,Biology,0.10384950041770935
W2114104545,bioconductor,Bioconductor,0.9850140810012817
W2114104545,count-data,Count data,0.6324459910392761
W2114104545,computer-science,Computer science,0.4784781336784363
W2114104545,r-package,R package,0.45781058073043823
W2114104545,computational-biology,Computational biology,0.4555765688419342
W2114104545,software,Software,0.45446789264678955
W2114104545,inference,Inference,0.452961266040802
W2114104545,biology,Biology,0.4497251510620117
W2114104545,overdispersion,Overdispersion,0.41055524349212646
W2114104545,data-mining,Data mining,0.33860448002815247
W2114104545,genetics,Genetics,0.2396029531955719
W2114104545,gene,Gene,0.22796612977981567
W2114104545,poisson-distribution,Poisson distribution,0.19650483131408691
W2114104545,statistics,Statistics,0.19473916292190552
W2114104545,mathematics,Mathematics,0.12420988082885742
W2114104545,artificial-intelligence,Artificial intelligence,0.09726962447166443
W2154845780,software,Software,0.6194658875465393
W2154845780,computer-science,Computer science,0.5620476007461548
W2154845780,r-package,R package,0.5310633182525635
W2154845780,haplotype,Haplotype,0.4947952628135681
W2154845780,computational-biology,Computational biology,0.4574216902256012
W2154845780,polymorphism,Polymorphism (computer science),0.4439361095428467
W2154845780,sliding-window-protocol,Sliding window protocol,0.42818576097488403
W2154845780,genome-browser,Genome browser,0.4149840474128723
W2154845780,genome,Genome,0.4123092293739319
W2154845780,data-mining,Data mining,0.3420292139053345
W2154845780,biology,Biology,0.30858057737350464
W2154845780,genetics,Genetics,0.304448664188385
W2154845780,genomics,Genomics,0.28975188732147217
W2154845780,window,Window (computing),0.2367122769355774
W2154845780,world-wide-web,World Wide Web,0.18832501769065857
W2154845780,operating-system,Operating system,0.13247013092041016
W2154845780,genotype,Genotype,0.1196708083152771
W2154845780,gene,Gene,0.1041693389415741
W2154845780,programming-language,Programming language,0.09340515732765198
W2103441770,computer-science,Computer science,0.731576681137085
W2103441770,software,Software,0.5981895923614502
W2103441770,alignment-free-sequence-analysis,Alignment-free sequence analysis,0.5813172459602356
W2103441770,hash-table,Hash table,0.5203908681869507
W2103441770,reference-genome,Reference genome,0.5142509341239929
W2103441770,hybrid-genome-assembly,Hybrid genome assembly,0.49126118421554565
W2103441770,indel,Indel,0.4667617976665497
W2103441770,multiple-sequence-alignment,Multiple sequence alignment,0.458482950925827
W2103441770,sequence-alignment,Sequence alignment,0.4211825728416443
W2103441770,dna-sequencing,DNA sequencing,0.40252745151519775
W2103441770,data-mining,Data mining,0.3873422145843506
W2103441770,hash-function,Hash function,0.33951085805892944
W2103441770,algorithm,Algorithm,0.3357474207878113
W2103441770,biology,Biology,0.13973453640937805
W2103441770,genetics,Genetics,0.11692717671394348
W2103441770,programming-language,Programming language,0.09641501307487488
W2103441770,dna,DNA,0.09261596202850342
W2108234281,computer-science,Computer science,0.6548399925231934
W2108234281,search-engine-indexing,Search engine indexing,0.6382876634597778
W2108234281,sequence-alignment,Sequence alignment,0.578029990196228
W2108234281,k-mer,k-mer,0.5592251420021057
W2108234281,multiple-sequence-alignment,Multiple sequence alignment,0.5495407581329346
W2108234281,file-format,File format,0.5118226408958435
W2108234281,sanger-sequencing,Sanger sequencing,0.49335208535194397
W2108234281,sequence,Sequence (biology),0.4724063277244568
W2108234281,alignment-free-sequence-analysis,Alignment-free sequence analysis,0.4216029942035675
W2108234281,information-retrieval,Information retrieval,0.3666032552719116
W2108234281,computational-biology,Computational biology,0.3508337140083313
W2108234281,genome,Genome,0.29459574818611145
W2108234281,dna-sequencing,DNA sequencing,0.26770496368408203
W2108234281,database,Database,0.2136782705783844
W2108234281,biology,Biology,0.1745779812335968
W2108234281,genetics,Genetics,0.12808388471603394
W2108234281,peptide-sequence,Peptide sequence,0.10386660695075989
W2108234281,dna,DNA,0.0718909502029419
W2108234281,gene,Gene,0.0639946460723877
W2137015675,porting,Porting,0.8327140808105469
W2137015675,file-transfer-protocol,File Transfer Protocol,0.8310529589653015
W2137015675,executable,Executable,0.8064444065093994
W2137015675,computer-science,Computer science,0.7395131587982178
W2137015675,operating-system,Operating system,0.7139036059379578
W2137015675,windows-nt,Windows NT,0.5567824840545654
W2137015675,software,Software,0.5165237784385681
W2137015675,web-site,Web site,0.45685747265815735
W2137015675,programming-language,Programming language,0.347573459148407
W2137015675,world-wide-web,World Wide Web,0.33654332160949707
W2137015675,the-internet,The Internet,0.2780745029449463
W2168696662,taxon,Taxon,0.6717839241027832
W2168696662,inference,Inference,0.642613410949707
W2168696662,computer-science,Computer science,0.5470406413078308
W2168696662,phylogenetic-tree,Phylogenetic tree,0.5115340948104858
W2168696662,parallel-computing,Parallel computing,0.490296870470047
W2168696662,maximum-likelihood,Maximum likelihood,0.4686628580093384
W2168696662,biology,Biology,0.2647344768047333
W2168696662,mathematics,Mathematics,0.25857657194137573
W2168696662,statistics,Statistics,0.253277450799942
W2168696662,artificial-intelligence,Artificial intelligence,0.14021596312522888
W2168696662,ecology,Ecology,0.11008381843566895
W2146058063,unix,Unix,0.8797618746757507
W2146058063,partition,Partition (number theory),0.6202914714813232
W2146058063,phylogenetic-tree,Phylogenetic tree,0.6173605918884277
W2146058063,bayesian-probability,Bayesian probability,0.5400079488754272
W2146058063,computer-science,Computer science,0.4526701271533966
W2146058063,inference,Inference,0.4258430600166321
W2146058063,biology,Biology,0.33052313327789307
W2146058063,artificial-intelligence,Artificial intelligence,0.2601979374885559
W2146058063,software,Software,0.25816813111305237
W2146058063,mathematics,Mathematics,0.19008010625839233
W2146058063,combinatorics,Combinatorics,0.1648431122303009
W2146058063,programming-language,Programming language,0.10735473036766052
W2146058063,genetics,Genetics,0.09184810519218445
W2161444534,markov-chain-monte-carlo,Markov chain Monte Carlo,0.734169602394104
W2161444534,executable,Executable,0.7209272980690002
W2161444534,computer-science,Computer science,0.5161367654800415
W2161444534,source-code,Source code,0.5097355246543884
W2161444534,bayesian-probability,Bayesian probability,0.49480217695236206
W2161444534,inference,Inference,0.49189209938049316
W2161444534,sample,Sample (material),0.45688965916633606
W2161444534,phylogenetic-tree,Phylogenetic tree,0.44890397787094116
W2161444534,software,Software,0.4150518774986267
W2161444534,biology,Biology,0.36211758852005005
W2161444534,artificial-intelligence,Artificial intelligence,0.29140427708625793
W2161444534,programming-language,Programming language,0.21847471594810486
W2161444534,genetics,Genetics,0.1080470085144043
W2082928585,documentation,Documentation,0.7089874744415283
W2082928585,substitution,Substitution (logic),0.644321084022522
W2082928585,source-code,Source code,0.6387342810630798
W2082928585,computer-science,Computer science,0.5962942242622375
W2082928585,code,Code (set theory),0.5363093614578247
W2082928585,r-package,R package,0.528044581413269
W2082928585,programming-language,Programming language,0.44011157751083374
W2082928585,computational-biology,Computational biology,0.36652907729148865
W2082928585,biology,Biology,0.20860084891319275
W2082928585,set,Set (abstract data type),0.18885460495948792
W1964435302,publication-bias,Publication bias,0.694250226020813
W1964435302,funnel-plot,Funnel plot,0.6851575374603271
W1964435302,statistics,Statistics,0.6557085514068604
W1964435302,sample-size-determination,Sample size determination,0.5606459379196167
W1964435302,meta-analysis,Meta-analysis,0.5563656687736511
W1964435302,statistic,Statistic,0.5271177887916565
W1964435302,complement,Complement (music),0.5056579113006592
W1964435302,statistical-power,Statistical power,0.4872969388961792
W1964435302,type-i-and-type-ii-errors,Type I and type II errors,0.48122596740722656
W1964435302,test-statistic,Test statistic,0.4790964424610138
W1964435302,econometrics,Econometrics,0.44906723499298096
W1964435302,computer-science,Computer science,0.427871972322464
W1964435302,statistical-hypothesis-testing,Statistical hypothesis testing,0.4262502193450928
W1964435302,rank,Rank (graph theory),0.4182318449020386
W1964435302,mathematics,Mathematics,0.4024726152420044
W1964435302,confidence-interval,Confidence interval,0.2034626007080078
W1964435302,medicine,Medicine,0.09492519497871399
W2328176404,receiver-operating-characteristic,Receiver operating characteristic,0.8940452337265015
W2328176404,nonparametric-statistics,Nonparametric statistics,0.86658775806427
W2328176404,statistics,Statistics,0.7211179733276367
W2328176404,mathematics,Mathematics,0.6552226543426514
W2328176404,variable,Variable (mathematics),0.5811018347740173
W2328176404,covariance-matrix,Covariance matrix,0.4879850745201111
W2328176404,scale,Scale (ratio),0.46676039695739746
W2328176404,covariance,Covariance,0.45522674918174744
W2328176404,statistical-hypothesis-testing,Statistical hypothesis testing,0.4303009510040283
W2328176404,econometrics,Econometrics,0.38762491941452026
W2328176404,mathematical-analysis,Mathematical analysis,0.08690384030342102
W1594031697,computer-science,Computer science,0.5778771638870239
W1594031697,focus,Focus (optics),0.5379157066345215
W1594031697,construct,Construct (python library),0.5224846005439758
W1594031697,tree,Tree (set theory),0.5178004503250122
W1594031697,regression,Regression,0.49740102887153625
W1594031697,regression-analysis,Regression analysis,0.4781385660171509
W1594031697,pencil,Pencil (optics),0.4417654275894165
W1594031697,mathematics,Mathematics,0.3868819773197174
W1594031697,machine-learning,Machine learning,0.37136948108673096
W1594031697,statistics,Statistics,0.3685062527656555
W1594031697,artificial-intelligence,Artificial intelligence,0.34751832485198975
W1594031697,programming-language,Programming language,0.0637320876121521
W1594031697,combinatorics,Combinatorics,0.06080356240272522
W1594031697,engineering,Engineering,0.05637386441230774
W2141088880,inbreeding,Inbreeding,0.8831151723861694
W2141088880,selection,Selection (genetic algorithm),0.6585622429847717
W2141088880,crossbreed,Crossbreed,0.6217860579490662
W2141088880,heritability,Heritability,0.5830598473548889
W2141088880,biology,Biology,0.575344979763031
W2141088880,population,Population,0.4648610055446625
W2141088880,evolutionary-biology,Evolutionary biology,0.4590531587600708
W2141088880,variance,Variance (accounting),0.45545074343681335
W2141088880,genetics,Genetics,0.43613627552986145
W2141088880,statistics,Statistics,0.3596039414405823
W2141088880,mathematics,Mathematics,0.2333606779575348
W2141088880,demography,Demography,0.1793377697467804
W2141088880,sociology,Sociology,0.08356219530105591
W2141088880,computer-science,Computer science,0.07801905274391174
W2164777277,categorical-variable,Categorical variable,0.8692288398742676
W2164777277,kappa,Kappa,0.7041875720024109
W2164777277,statistics,Statistics,0.6827325820922852
W2164777277,homogeneity,Homogeneity (statistics),0.6136261820793152
W2164777277,multivariate-statistics,Multivariate statistics,0.5648215413093567
W2164777277,mathematics,Mathematics,0.5552538633346558
W2164777277,statistical-hypothesis-testing,Statistical hypothesis testing,0.4950510561466217
W2164777277,cohens-kappa,Cohen's kappa,0.4824248254299164
W2164777277,observer,Observer (physics),0.4750261902809143
W2164777277,econometrics,Econometrics,0.4631468951702118
W2164777277,poisson-distribution,Poisson distribution,0.4563252925872803
W2164777277,reliability,Reliability (semiconductor),0.43611282110214233
W2164777277,type-i-and-type-ii-errors,Type I and type II errors,0.43386223912239075
W2164777277,multivariate-analysis,Multivariate analysis,0.4262905716896057
W2164777277,computer-science,Computer science,0.32549604773521423
W2092713296,range,Range (aeronautics),0.6159529089927673
W2092713296,statistics,Statistics,0.381527841091156
W2092713296,computer-science,Computer science,0.3680773377418518
W2092713296,mathematics,Mathematics,0.36231499910354614
W2092713296,materials-science,Materials science,0.12971296906471252
W2097580026,unit-root,Unit root,0.9500213861465454
W2097580026,mathematics,Mathematics,0.8385899066925049
W2097580026,series,Series (stratigraphy),0.6508177518844604
W2097580026,nonparametric-statistics,Nonparametric statistics,0.6469143033027649
W2097580026,nuisance-parameter,Nuisance parameter,0.6327345967292786
W2097580026,statistics,Statistics,0.5835813879966736
W2097580026,statistical-hypothesis-testing,Statistical hypothesis testing,0.531611442565918
W2097580026,null-hypothesis,Null hypothesis,0.517206072807312
W2097580026,asymptotic-distribution,Asymptotic distribution,0.512227475643158
W2097580026,limiting,Limiting,0.48063912987709045
W2097580026,unit-root-test,Unit root test,0.476581335067749
W2097580026,null,Null (SQL),0.4658108055591583
W2097580026,augmented-dickey–fuller-test,Augmented Dickey–Fuller test,0.45093804597854614
W2097580026,econometrics,Econometrics,0.44258591532707214
W2097580026,regression,Regression,0.4170456528663635
W2097580026,applied-mathematics,Applied mathematics,0.41700485348701477
W2097580026,time-series,Time series,0.4141228199005127
W2097580026,cointegration,Cointegration,0.17022019624710083
W2097580026,computer-science,Computer science,0.11734861135482788
W2097580026,data-mining,Data mining,0.08862999081611633
W2149860264,mathematics,Mathematics,0.8655602335929871
W2149860264,estimator,Estimator,0.7631174325942993
W2149860264,estimating-equations,Estimating equations,0.6481317281723022
W2149860264,generalized-estimating-equation,Generalized estimating equation,0.6313761472702026
W2149860264,extension,Extension (predicate logic),0.6208730340003967
W2149860264,applied-mathematics,Applied mathematics,0.5874712467193604
W2149860264,generalized-linear-model,Generalized linear model,0.5824249386787415
W2149860264,gaussian,Gaussian,0.5490829348564148
W2149860264,independence,Independence (probability theory),0.5437723994255066
W2149860264,class,Class (philosophy),0.48965269327163696
W2149860264,asymptotic-distribution,Asymptotic distribution,0.48297372460365295
W2149860264,simple,Simple (philosophy),0.46602723002433777
W2149860264,linear-model,Linear model,0.45488739013671875
W2149860264,variance,Variance (accounting),0.4498063325881958
W2149860264,statistics,Statistics,0.43692633509635925
W2149860264,longitudinal-data,Longitudinal data,0.4294520318508148
W2149860264,linear-regression,Linear regression,0.418783038854599
W2149860264,quasi-likelihood,Quasi-likelihood,0.4165138602256775
W2149860264,count-data,Count data,0.17313158512115479
W2149860264,computer-science,Computer science,0.08900439739227295
W2150291618,propensity-score-matching,Propensity score matching,0.9440639019012451
W2150291618,mathematics,Mathematics,0.7280917167663574
W2150291618,covariate,Covariate,0.724472165107727
W2150291618,statistics,Statistics,0.6658762097358704
W2150291618,univariate,Univariate,0.580240786075592
W2150291618,observational-study,Observational study,0.5757187008857727
W2150291618,multivariate-statistics,Multivariate statistics,0.5533221364021301
W2150291618,econometrics,Econometrics,0.4240516424179077
W2150291618,matching,Matching (statistics),0.41581571102142334
W2168745915,normality,Normality,0.7359226942062378
W2168745915,mathematics,Mathematics,0.5993561744689941
W2168745915,test,Test (biology),0.5970165133476257
W2168745915,statistics,Statistics,0.5199486017227173
W2168745915,normality-test,Normality test,0.5185902118682861
W2168745915,variance,Variance (accounting),0.4721683859825134
W2168745915,statistical-hypothesis-testing,Statistical hypothesis testing,0.1979440450668335
W2008708467,protein-secondary-structure,Protein secondary structure,0.7285716533660889
W2008708467,chemistry,Chemistry,0.7070901393890381
W2008708467,hydrogen-bond,Hydrogen bond,0.5765910744667053
W2008708467,torsion,Torsion (gastropod),0.5611741542816162
W2008708467,curvature,Curvature,0.521665096282959
W2008708467,crystallography,Crystallography,0.5136975049972534
W2008708467,globular-protein,Globular protein,0.4463125467300415
W2008708467,loop-modeling,Loop modeling,0.4382779896259308
W2008708467,molecule,Molecule,0.40398240089416504
W2008708467,protein-structure,Protein structure,0.3791186213493347
W2008708467,geometry,Geometry,0.29696616530418396
W2008708467,mathematics,Mathematics,0.17228850722312927
W2008708467,protein-structure-prediction,Protein structure prediction,0.16254186630249023
W2159707944,bioconductor,Bioconductor,0.970443606376648
W2159707944,interpretability,Interpretability,0.5094261765480042
W2159707944,microarray-analysis-techniques,Microarray analysis techniques,0.4984464645385742
W2159707944,data-mining,Data mining,0.48090696334838867
W2159707944,robustness,Robustness (evolution),0.4704039692878723
W2159707944,gene-expression-profiling,Gene expression profiling,0.4648994505405426
W2159707944,dna-microarray,DNA microarray,0.46295931935310364
W2159707944,computational-biology,Computational biology,0.4617839455604553
W2159707944,computer-science,Computer science,0.4582291543483734
W2159707944,significance-analysis-of-microarrays,Significance analysis of microarrays,0.4570872485637665
W2159707944,population,Population,0.44028735160827637
W2159707944,biology,Biology,0.3679988384246826
W2159707944,gene,Gene,0.31498485803604126
W2159707944,gene-expression,Gene expression,0.25621452927589417
W2159707944,genetics,Genetics,0.25161558389663696
W2159707944,artificial-intelligence,Artificial intelligence,0.15068429708480835
W1999574084,computational-biology,Computational biology,0.6858428120613098
W1999574084,rna-seq,RNA-Seq,0.6149810552597046
W1999574084,genome,Genome,0.6081339120864868
W1999574084,biology,Biology,0.604788064956665
W1999574084,reference-genome,Reference genome,0.5842535495758057
W1999574084,gene,Gene,0.49712303280830383
W1999574084,dna-microarray,DNA microarray,0.47706782817840576
W1999574084,transcriptome,Transcriptome,0.4619361162185669
W1999574084,genetics,Genetics,0.42158228158950806
W1999574084,gene-expression,Gene expression,0.25261390209198
W2142678478,computer-science,Computer science,0.8359646797180176
W2142678478,interface,Interface (matter),0.5338975191116333
W2142678478,heuristics,Heuristics,0.5234757661819458
W2142678478,software,Software,0.5179647207260132
W2142678478,database,Database,0.46795499324798584
W2142678478,set,Set (abstract data type),0.42981380224227905
W2142678478,task,Task (project management),0.4237526059150696
W2142678478,sequence,Sequence (biology),0.42020177841186523
W2142678478,modular-design,Modular design,0.41938111186027527
W2142678478,information-retrieval,Information retrieval,0.40354597568511963
W2142678478,data-mining,Data mining,0.36309337615966797
W2142678478,programming-language,Programming language,0.16059577465057373
W2142678478,parallel-computing,Parallel computing,0.11952558159828186
W2142678478,operating-system,Operating system,0.112418532371521
W1966327575,gene-co-expression-network,Gene co-expression network,0.7086437940597534
W1966327575,r-package,R package,0.6208553314208984
W1966327575,computer-science,Computer science,0.584035336971283
W1966327575,software,Software,0.5758398175239563
W1966327575,data-mining,Data mining,0.5696113705635071
W1966327575,correlation,Correlation,0.5395734310150146
W1966327575,network-analysis,Network analysis,0.5327000617980957
W1966327575,computational-biology,Computational biology,0.5220372676849365
W1966327575,dna-microarray,DNA microarray,0.5060212016105652
W1966327575,gene-regulatory-network,Gene regulatory network,0.4964333176612854
W1966327575,interfacing,Interfacing,0.44969233870506287
W1966327575,biological-network,Biological network,0.433779776096344
W1966327575,biology,Biology,0.3328898251056671
W1966327575,gene,Gene,0.3067038655281067
W1966327575,gene-expression,Gene expression,0.18086639046669006
W1966327575,genetics,Genetics,0.17092940211296082
W1966327575,gene-ontology,Gene ontology,0.13927888870239258
W1966327575,mathematics,Mathematics,0.11512520909309387
W3118615836,checklist,Checklist,0.8825289011001587
W3118615836,systematic-review,Systematic review,0.8597397804260254
W3118615836,guideline,Guideline,0.6794942617416382
W3118615836,statement,Statement (logic),0.6102980971336365
W3118615836,terminology,Terminology,0.5911567807197571
W3118615836,presentation,Presentation (obstetrics),0.527360737323761
W3118615836,computer-science,Computer science,0.4939418435096741
W3118615836,medline,MEDLINE,0.45061057806015015
W3118615836,management-science,Management science,0.3789009153842926
W3118615836,medicine,Medicine,0.3779466450214386
W3118615836,data-science,Data science,0.3526175022125244
W3118615836,psychology,Psychology,0.2349657118320465
W3118615836,pathology,Pathology,0.12360993027687073
W3118615836,engineering,Engineering,0.09278735518455505
W3118615836,political-science,Political science,0.08834731578826904
W2970684805,systematic-review,Systematic review,0.533315122127533
W2970684805,medicine,Medicine,0.5176556706428528
W2970684805,randomized-controlled-trial,Randomized controlled trial,0.5045734643936157
W2970684805,publication-bias,Publication bias,0.4742540419101715
W2970684805,clinical-trial,Clinical trial,0.42311277985572815
W2970684805,medline,MEDLINE,0.4072604179382324
W2970684805,computer-science,Computer science,0.39250078797340393
W2970684805,meta-analysis,Meta-analysis,0.3769868016242981
W2970684805,medical-physics,Medical physics,0.3722756505012512
W2970684805,internal-medicine,Internal medicine,0.13073280453681946
W2531269403,psychological-intervention,Psychological intervention,0.8379109501838684
W2531269403,medicine,Medicine,0.5872930288314819
W2531269403,strengths-and-weaknesses,Strengths and weaknesses,0.5695809721946716
W2531269403,systematic-review,Systematic review,0.5523392558097839
W2531269403,harm,Harm,0.5276176929473877
W2531269403,meta-analysis,Meta-analysis,0.4871029853820801
W2531269403,medline,MEDLINE,0.4540763795375824
W2531269403,psychology,Psychology,0.2573462128639221
W2531269403,nursing,Nursing,0.12202504277229309
W2531269403,pathology,Pathology,0.0836808979511261
W2531269403,social-psychology,Social psychology,0.07648447155952454
W2098923148,cochrane-collaboration,Cochrane collaboration,0.5331164002418518
W2098923148,randomized-controlled-trial,Randomized controlled trial,0.4750514030456543
W2098923148,medicine,Medicine,0.4672154486179352
W2098923148,medline,MEDLINE,0.43950536847114563
W2098923148,intervention,Intervention (counseling),0.4316330850124359
W2098923148,computer-science,Computer science,0.41589054465293884
W2098923148,process,Process (computing),0.41522300243377686
W2098923148,risk-analysis,Risk analysis (engineering),0.3622165322303772
W2098923148,medical-physics,Medical physics,0.3316230773925781
W2098923148,data-science,Data science,0.3240252137184143
W2098923148,cochrane-library,Cochrane Library,0.17975863814353943
W2098923148,surgery,Surgery,0.10840851068496704
W2098923148,nursing,Nursing,0.09695643186569214
W2156098321,systematic-review,Systematic review,0.7104284167289734
W2156098321,statement,Statement (logic),0.6835535764694214
W2156098321,computer-science,Computer science,0.535333514213562
W2156098321,information-retrieval,Information retrieval,0.4949745535850525
W2156098321,data-science,Data science,0.4716935455799103
W2156098321,medline,MEDLINE,0.42469996213912964
W2156098321,medicine,Medicine,0.3671656847000122
W2156098321,world-wide-web,World Wide Web,0.3506365418434143
W2156098321,biology,Biology,0.08249497413635254
W2156098321,political-science,Political science,0.08080971240997314
W2134833483,systematic-review,Systematic review,0.8903539180755615
W2134833483,checklist,Checklist,0.819125771522522
W2134833483,psychological-intervention,Psychological intervention,0.6544206142425537
W2134833483,guideline,Guideline,0.5735664367675781
W2134833483,health-care,Health care,0.5084651708602905
W2134833483,medline,MEDLINE,0.4916287064552307
W2134833483,clarity,CLARITY,0.47788846492767334
W2134833483,psychology,Psychology,0.4505860209465027
W2134833483,medicine,Medicine,0.3872709274291992
W2134833483,management-science,Management science,0.3536655902862549
W2134833483,nursing,Nursing,0.23184072971343994
W2134833483,political-science,Political science,0.10936370491981506
W2134833483,pathology,Pathology,0.0974409282207489
W2165010366,quality-of-evidence,Quality of evidence,0.7126451730728149
W2165010366,quality,Quality (philosophy),0.5854171514511108
W2165010366,consensus-conference,Consensus conference,0.5312397480010986
W2165010366,computer-science,Computer science,0.4620707631111145
W2165010366,evidence-based-medicine,Evidence-based medicine,0.4161224663257599
W2165010366,rating-system,Rating system,0.41029655933380127
W2165010366,medicine,Medicine,0.40691906213760376
W2165010366,data-science,Data science,0.3590407967567444
W2165010366,alternative-medicine,Alternative medicine,0.2860163450241089
W2165010366,meta-analysis,Meta-analysis,0.1831997036933899
W2165010366,pathology,Pathology,0.11588352918624878
W2165010366,environmental-economics,Environmental economics,0.07188957929611206
W2165010366,economics,Economics,0.06894993782043457
W2165010366,library-science,Library science,0.06203576922416687
W2125435699,computer-science,Computer science,0.5832133293151855
W2125435699,data-science,Data science,0.5164527893066406
W2125435699,information-retrieval,Information retrieval,0.4352452754974365
W2125435699,world-wide-web,World Wide Web,0.35861536860466003
W2104129218,overweight,Overweight,0.8848618268966675
W2104129218,obesity,Obesity,0.7307194471359253
W2104129218,body-mass-index,Body mass index,0.7104946970939636
W2104129218,demography,Demography,0.6868805885314941
W2104129218,population,Population,0.5530645251274109
W2104129218,cross-sectional-study,Cross-sectional study,0.512185275554657
W2104129218,medicine,Medicine,0.47634509205818176
W2104129218,geography,Geography,0.3543429374694824
W2104129218,gerontology,Gerontology,0.3408958613872528
W2104129218,sociology,Sociology,0.06532344222068787
W2157823046,funnel-plot,Funnel plot,0.977001428604126
W2157823046,publication-bias,Publication bias,0.875644326210022
W2157823046,meta-analysis,Meta-analysis,0.867306113243103
W2157823046,concordance,Concordance,0.6982810497283936
W2157823046,meta-regression,Meta-regression,0.6592282056808472
W2157823046,medicine,Medicine,0.522966206073761
W2157823046,asymmetry,Asymmetry,0.4849386513233185
W2157823046,statistics,Statistics,0.4674685001373291
W2157823046,systematic-error,Systematic error,0.4559803605079651
W2157823046,forest-plot,Forest plot,0.4400196969509125
W2157823046,sample-size-determination,Sample size determination,0.4384498596191406
W2157823046,mathematics,Mathematics,0.26372864842414856
W2157823046,internal-medicine,Internal medicine,0.22908520698547363
W2157823046,physics,Physics,0.06709030270576477
W2106952837,medicine,Medicine,0.3399515151977539
W2106952837,psychology,Psychology,0.3242107629776001
W2106952837,computer-science,Computer science,0.3226695656776428
W2121960517,software,Software,0.6453980207443237
W2121960517,statistical-software,Statistical software,0.6072654128074646
W2121960517,medicine,Medicine,0.548478901386261
W2121960517,statistical-analysis,Statistical analysis,0.4623045027256012
W2121960517,covariate,Covariate,0.4382418394088745
W2121960517,computer-science,Computer science,0.3367897570133209
W2121960517,software-engineering,Software engineering,0.3024868667125702
W2121960517,operating-system,Operating system,0.28309884667396545
W2121960517,statistics,Statistics,0.27657240629196167
W2121960517,mathematics,Mathematics,0.09559783339500427
W2121960517,machine-learning,Machine learning,0.08376365900039673
W2560367415,blockade,Blockade,0.791092574596405
W2560367415,medicine,Medicine,0.705788791179657
W2560367415,breast-cancer,Breast cancer,0.6678853034973145
W2560367415,immune-checkpoint,Immune checkpoint,0.6656387448310852
W2560367415,oncology,Oncology,0.5619849562644958
W2560367415,pd-l1,PD-L1,0.5569206476211548
W2560367415,internal-medicine,Internal medicine,0.45999419689178467
W2560367415,cancer,Cancer,0.45925092697143555
W2560367415,immune-system,Immune system,0.42846086621284485
W2560367415,immunotherapy,Immunotherapy,0.29647284746170044
W2560367415,immunology,Immunology,0.2790127992630005
W2560367415,receptor,Receptor,0.15479061007499695
W2052853635,mitosis,Mitosis,0.7239314317703247
W2052853635,apoptosis,Apoptosis,0.6709667444229126
W2052853635,biology,Biology,0.6609582304954529
W2052853635,cell-biology,Cell biology,0.6561517119407654
W2052853635,involution,Involution (esoterism),0.6405214071273804
