id,publication_id,person_id,institution_id,institution_name,country_code,institution_type,raw_affiliation,latitude,longitude
4697,W3177828909,A5059179935,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4698,W3177828909,A5059179935,,,,,"DeepMind, London, UK. jumper@deepmind.com",,
4699,W3177828909,A5059179935,,,,,"DeepMind, London, UK",,
4700,W3177828909,W3177828909-person-1,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4701,W3177828909,W3177828909-person-1,,,,,"DeepMind, London, UK",,
4702,W3177828909,A5062883663,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4703,W3177828909,A5062883663,,,,,"DeepMind, London, UK",,
4704,W3177828909,A5101569668,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4705,W3177828909,A5101569668,,,,,"DeepMind, London, UK",,
4706,W3177828909,A5004531184,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4707,W3177828909,A5004531184,,,,,"DeepMind, London, UK",,
4708,W3177828909,A5045981348,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4709,W3177828909,A5045981348,,,,,"DeepMind, London, UK",,
4710,W3177828909,A5079389977,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4711,W3177828909,A5079389977,,,,,"DeepMind, London, UK",,
4712,W3177828909,A5113989875,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4713,W3177828909,A5113989875,,,,,"DeepMind, London, UK",,
4714,W3177828909,A5009567462,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4715,W3177828909,A5009567462,,,,,"DeepMind, London, UK",,
4716,W3177828909,A5030626083,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4717,W3177828909,A5030626083,,,,,"DeepMind, London, UK",,
4718,W3177828909,A5027154958,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4719,W3177828909,A5027154958,,,,,"DeepMind, London, UK",,
4720,W3177828909,A5067459456,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4721,W3177828909,A5067459456,,,,,"DeepMind, London, UK",,
4722,W3177828909,A5054576402,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4723,W3177828909,A5054576402,,,,,"DeepMind, London, UK",,
4724,W3177828909,A5079907259,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4725,W3177828909,A5079907259,,,,,"DeepMind, London, UK",,
4726,W3177828909,A5085902321,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4727,W3177828909,A5085902321,,,,,"DeepMind, London, UK",,
4728,W3177828909,A5088601308,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4729,W3177828909,A5088601308,,,,,"DeepMind, London, UK",,
4730,W3177828909,A5051623730,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4731,W3177828909,A5051623730,,,,,"DeepMind, London, UK",,
4732,W3177828909,A5019154965,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4733,W3177828909,A5019154965,,,,,"DeepMind, London, UK",,
4734,W3177828909,A5088186812,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4735,W3177828909,A5088186812,,,,,"DeepMind, London, UK",,
4736,W3177828909,A5051168505,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4737,W3177828909,A5051168505,,,,,"DeepMind, London, UK",,
4738,W3177828909,A5050109164,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4739,W3177828909,A5050109164,,,,,"DeepMind, London, UK",,
4740,W3177828909,A5009240058,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4741,W3177828909,A5009240058,,,,,"DeepMind, London, UK",,
4742,W3177828909,A5046346579,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4743,W3177828909,A5046346579,,,,,"DeepMind, London, UK",,
4744,W3177828909,A5101599399,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4745,W3177828909,A5101599399,,,,,"DeepMind, London, UK",,
4746,W3177828909,A5019985343,I139264467,Seoul National University,KR,education,,,
4747,W3177828909,A5019985343,,,,,"Artificial Intelligence Institute, Seoul National University, Seoul, South Korea",,
4748,W3177828909,A5019985343,,,,,"School of Biological Sciences, Seoul National University, Seoul, South Korea",,
4749,W3177828909,A5034531389,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4750,W3177828909,A5034531389,,,,,"DeepMind, London, UK",,
4751,W3177828909,A5041605654,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4752,W3177828909,A5041605654,,,,,"DeepMind, London, UK",,
4753,W3177828909,A5063529978,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4754,W3177828909,A5063529978,,,,,"DeepMind, London, UK",,
4755,W3177828909,A5091771290,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4756,W3177828909,A5091771290,,,,,"DeepMind, London, UK",,
4757,W3177828909,A5003562101,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4758,W3177828909,A5003562101,,,,,"DeepMind, London, UK",,
4759,W3177828909,A5079708487,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4760,W3177828909,A5079708487,,,,,"DeepMind, London, UK",,
4761,W3177828909,A5090341705,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4762,W3177828909,A5090341705,,,,,"DeepMind, London, UK",,
4763,W3177828909,A5013834379,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4764,W3177828909,A5013834379,,,,,"DeepMind, London, UK",,
4765,W3177828909,A5005349213,I4210090411,Google DeepMind (United Kingdom),GB,company,,,
4766,W3177828909,A5005349213,,,,,"DeepMind, London, UK. dhcontact@deepmind.com",,
4767,W3177828909,A5005349213,,,,,"DeepMind, London, UK",,
4768,W3004280078,A5083165835,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4769,W3004280078,A5083165835,I19820366,Chinese Academy of Sciences,CN,funder,,,
4770,W3004280078,A5083165835,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4771,W3004280078,A5039460637,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4772,W3004280078,A5039460637,I19820366,Chinese Academy of Sciences,CN,funder,,,
4773,W3004280078,A5039460637,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4774,W3004280078,A5002787853,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4775,W3004280078,A5002787853,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4776,W3004280078,A5002787853,I4210086097,Wuhan City Chinese Medicine Hospital,CN,healthcare,,,
4777,W3004280078,A5002787853,I19820366,Chinese Academy of Sciences,CN,funder,,,
4778,W3004280078,A5002787853,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4779,W3004280078,A5002787853,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4780,W3004280078,A5002787853,,,,,"Wuhan Jin Yin-Tan Hospital, Wuhan, China",,
4781,W3004280078,A5103013886,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4782,W3004280078,A5103013886,I19820366,Chinese Academy of Sciences,CN,funder,,,
4783,W3004280078,A5103013886,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4784,W3004280078,A5100767849,I19820366,Chinese Academy of Sciences,CN,funder,,,
4785,W3004280078,A5100767849,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4786,W3004280078,A5100767849,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4787,W3004280078,A5100622062,I19820366,Chinese Academy of Sciences,CN,funder,,,
4788,W3004280078,A5100622062,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4789,W3004280078,A5100622062,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4790,W3004280078,A5102379144,I19820366,Chinese Academy of Sciences,CN,funder,,,
4791,W3004280078,A5102379144,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4792,W3004280078,A5102379144,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4793,W3004280078,A5102379144,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4794,W3004280078,A5102379144,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4795,W3004280078,A5060118564,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4796,W3004280078,A5060118564,I19820366,Chinese Academy of Sciences,CN,funder,,,
4797,W3004280078,A5060118564,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4798,W3004280078,A5100356466,I19820366,Chinese Academy of Sciences,CN,funder,,,
4799,W3004280078,A5100356466,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4800,W3004280078,A5100356466,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4801,W3004280078,A5101094927,I4210086097,Wuhan City Chinese Medicine Hospital,CN,healthcare,,,
4802,W3004280078,A5101094927,,,,,"Wuhan Jin Yin-Tan Hospital, Wuhan, China",,
4803,W3004280078,A5017187601,I4210086097,Wuhan City Chinese Medicine Hospital,CN,healthcare,,,
4804,W3004280078,A5017187601,,,,,"Wuhan Jin Yin-Tan Hospital, Wuhan, China",,
4805,W3004280078,A5100394807,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4806,W3004280078,A5100394807,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4807,W3004280078,A5100394807,I19820366,Chinese Academy of Sciences,CN,funder,,,
4808,W3004280078,A5100394807,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4809,W3004280078,A5100394807,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4810,W3004280078,A5077234479,I19820366,Chinese Academy of Sciences,CN,funder,,,
4811,W3004280078,A5077234479,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4812,W3004280078,A5077234479,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4813,W3004280078,A5077234479,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4814,W3004280078,A5077234479,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4815,W3004280078,A5018411180,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4816,W3004280078,A5018411180,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4817,W3004280078,A5018411180,I19820366,Chinese Academy of Sciences,CN,funder,,,
4818,W3004280078,A5018411180,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4819,W3004280078,A5018411180,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4820,W3004280078,A5050578152,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4821,W3004280078,A5050578152,I19820366,Chinese Academy of Sciences,CN,funder,,,
4822,W3004280078,A5050578152,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4823,W3004280078,A5050578152,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4824,W3004280078,A5050578152,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4825,W3004280078,A5029219116,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4826,W3004280078,A5029219116,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4827,W3004280078,A5029219116,I19820366,Chinese Academy of Sciences,CN,funder,,,
4828,W3004280078,A5029219116,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4829,W3004280078,A5029219116,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4830,W3004280078,A5100383015,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4831,W3004280078,A5100383015,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4832,W3004280078,A5100383015,I19820366,Chinese Academy of Sciences,CN,funder,,,
4833,W3004280078,A5100383015,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4834,W3004280078,A5100383015,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4835,W3004280078,A5101077869,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4836,W3004280078,A5101077869,I19820366,Chinese Academy of Sciences,CN,funder,,,
4837,W3004280078,A5101077869,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4838,W3004280078,A5101077869,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4839,W3004280078,A5101077869,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4840,W3004280078,A5101507174,I4210086097,Wuhan City Chinese Medicine Hospital,CN,healthcare,,,
4841,W3004280078,A5101507174,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4842,W3004280078,A5101507174,I19820366,Chinese Academy of Sciences,CN,funder,,,
4843,W3004280078,A5101507174,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4844,W3004280078,A5101507174,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4845,W3004280078,A5101507174,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4846,W3004280078,A5101507174,,,,,"Wuhan Jin Yin-Tan Hospital, Wuhan, China",,
4847,W3004280078,A5102343941,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4848,W3004280078,A5102343941,I19820366,Chinese Academy of Sciences,CN,funder,,,
4849,W3004280078,A5102343941,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4850,W3004280078,A5102343941,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4851,W3004280078,A5102343941,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4852,W3004280078,A5100647548,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4853,W3004280078,A5100647548,I4210165038,University of Chinese Academy of Sciences,CN,education,,,
4854,W3004280078,A5100647548,I19820366,Chinese Academy of Sciences,CN,funder,,,
4855,W3004280078,A5100647548,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4856,W3004280078,A5100647548,,,,,"University of Chinese Academy of Sciences, Beijing, China",,
4857,W3004280078,A5029583070,I19820366,Chinese Academy of Sciences,CN,funder,,,
4858,W3004280078,A5029583070,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4859,W3004280078,A5029583070,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4860,W3004280078,A5110191677,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4861,W3004280078,A5110191677,I19820366,Chinese Academy of Sciences,CN,funder,,,
4862,W3004280078,A5110191677,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4863,W3004280078,A5100409376,I4210103686,Hubei Provincial Center for Disease Control and Prevention,CN,government,,,
4864,W3004280078,A5100409376,,,,,"Hubei Provincial Center for Disease Control and Prevention, Wuhan, China",,
4865,W3004280078,A5012216290,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4866,W3004280078,A5012216290,I19820366,Chinese Academy of Sciences,CN,funder,,,
4867,W3004280078,A5012216290,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4868,W3004280078,A5112582604,I4210103686,Hubei Provincial Center for Disease Control and Prevention,CN,government,,,
4869,W3004280078,A5112582604,,,,,"Hubei Provincial Center for Disease Control and Prevention, Wuhan, China",,
4870,W3004280078,A5027156402,I19820366,Chinese Academy of Sciences,CN,funder,,,
4871,W3004280078,A5027156402,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4872,W3004280078,A5027156402,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4873,W3004280078,A5111259036,I19820366,Chinese Academy of Sciences,CN,funder,,,
4874,W3004280078,A5111259036,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4875,W3004280078,A5111259036,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4876,W3004280078,A5100689158,I4210106882,Wuhan Institute of Virology,CN,facility,,,
4877,W3004280078,A5100689158,I19820366,Chinese Academy of Sciences,CN,funder,,,
4878,W3004280078,A5100689158,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China. zlshi@wh.iov.cn",,
4879,W3004280078,A5100689158,,,,,"CAS Key Laboratory of Special Pathogens, Wuhan Institute of Virology, Center for Biosafety Mega-Science, Chinese Academy of Sciences, Wuhan, China",,
4880,W3035965352,W3035965352-person-0,,,,,"Independent researcher, Logan, UT, USA",,
4881,W3035965352,W3035965352-person-1,I134446601,Berkeley College,US,education,,,
4882,W3035965352,W3035965352-person-1,I95457486,"University of California, Berkeley",US,education,,,
4883,W3035965352,W3035965352-person-1,,,,,"Berkeley Institute for Data Science, University of California, Berkeley, Berkeley, CA, USA. millman@berkeley.edu",,
4884,W3035965352,W3035965352-person-1,,,,,"Brain Imaging Center, University of California, Berkeley, Berkeley, CA, USA. millman@berkeley.edu",,
4885,W3035965352,W3035965352-person-1,,,,,"Division of Biostatistics, University of California, Berkeley, Berkeley, CA, USA. millman@berkeley.edu",,
4886,W3035965352,W3035965352-person-2,I134446601,Berkeley College,US,education,,,
4887,W3035965352,W3035965352-person-2,I26092322,Stellenbosch University,ZA,education,,,
4888,W3035965352,W3035965352-person-2,I95457486,"University of California, Berkeley",US,education,,,
4889,W3035965352,W3035965352-person-2,,,,,"Applied Mathematics, Stellenbosch University, Stellenbosch, South Africa. stefanv@berkeley.edu",,
4890,W3035965352,W3035965352-person-2,,,,,"Berkeley Institute for Data Science, University of California, Berkeley, Berkeley, CA, USA. stefanv@berkeley.edu",,
4891,W3035965352,W3035965352-person-2,,,,,"Brain Imaging Center, University of California, Berkeley, Berkeley, CA, USA. stefanv@berkeley.edu",,
4892,W3035965352,W3035965352-person-3,I4210098317,Quansight (United States),US,company,,,
4893,W3035965352,W3035965352-person-3,,,,,"Quansight, Austin, TX, USA. ralf.gommers@gmail.com",,
4894,W3035965352,W3035965352-person-4,I94722563,University of Jyväskylä,FI,education,,,
4895,W3035965352,W3035965352-person-4,,,,,"Department of Physics, University of Jyväskylä, Jyväskylä, Finland",,
4896,W3035965352,W3035965352-person-4,,,,,"Nanoscience Center, University of Jyväskylä, Jyväskylä, Finland",,
4897,W3035965352,W3035965352-person-5,,,,,"Mercari JP, Tokyo, Japan",,
4898,W3035965352,W3035965352-person-6,I241749,University of Cambridge,GB,education,,,
4899,W3035965352,W3035965352-person-6,,,,,"Department of Engineering, University of Cambridge, Cambridge, UK",,
4900,W3035965352,W3035965352-person-7,I4210119349,Karlsruhe University of Education,DE,education,,,
4901,W3035965352,W3035965352-person-7,,,,,"Independent researcher, Karlsruhe, Germany",,
4902,W3035965352,W3035965352-person-8,I95457486,"University of California, Berkeley",US,education,,,
4903,W3035965352,W3035965352-person-8,,,,,"Berkeley Institute for Data Science, University of California, Berkeley, Berkeley, CA, USA",,
4904,W3035965352,W3035965352-person-9,,,,,"Independent researcher, Berkeley, CA, USA",,
4905,W3035965352,W3035965352-person-10,I4210121859,Enthought (United States),US,company,,,
4906,W3035965352,W3035965352-person-10,,,,,"Enthought, Austin, TX, USA",,
4907,W3035965352,W3035965352-person-11,I95457486,"University of California, Berkeley",US,education,,,
4908,W3035965352,W3035965352-person-11,,,,,"Berkeley Institute for Data Science, University of California, Berkeley, Berkeley, CA, USA",,
4909,W3035965352,W3035965352-person-12,I1291425158,Google (United States),US,company,,,
4910,W3035965352,W3035965352-person-12,,,,,"Google Research, Mountain View, CA, USA",,
4911,W3035965352,W3035965352-person-13,I185261750,University of Toronto,CA,education,,,
4912,W3035965352,W3035965352-person-13,,,,,"Department of Astronomy and Astrophysics, University of Toronto, Toronto, Ontario, Canada",,
4913,W3035965352,W3035965352-person-14,I4210166946,Imaging Center,US,healthcare,,,
4914,W3035965352,W3035965352-person-14,I79619799,University of Birmingham,GB,education,,,
4915,W3035965352,W3035965352-person-14,I95457486,"University of California, Berkeley",US,education,,,
4916,W3035965352,W3035965352-person-14,,,,,"Brain Imaging Center, University of California, Berkeley, Berkeley, CA, USA",,
4917,W3035965352,W3035965352-person-14,,,,,"School of Psychology, University of Birmingham, Edgbaston, Birmingham, UK",,
4918,W3035965352,W3035965352-person-15,I84392919,Temple University,US,education,,,
4919,W3035965352,W3035965352-person-15,,,,,"Department of Physics, Temple University, Philadelphia, PA, USA",,
4920,W3035965352,W3035965352-person-16,I4210100430,Google (Switzerland),CH,company,,,
4921,W3035965352,W3035965352-person-16,,,,,"Google, Zurich, Switzerland",,
4922,W3035965352,W3035965352-person-17,I1311688040,Amazon (United States),US,company,,,
4923,W3035965352,W3035965352-person-17,I141945490,University of British Columbia,CA,education,,,
4924,W3035965352,W3035965352-person-17,,,,,"Amazon, Seattle, WA, USA",,
4925,W3035965352,W3035965352-person-17,,,,,"Department of Physics and Astronomy, The University of British Columbia, Vancouver, British Columbia, Canada",,
4926,W3035965352,W3035965352-person-18,I111112146,Tallinn University of Technology,EE,education,,,
4927,W3035965352,W3035965352-person-18,I4210098317,Quansight (United States),US,company,,,
4928,W3035965352,W3035965352-person-18,,,,,"Department of Mechanics and Applied Mathematics, Institute of Cybernetics at Tallinn Technical University, Tallinn, Estonia",,
4929,W3035965352,W3035965352-person-18,,,,,"Independent researcher, Saue, Estonia",,
4930,W3035965352,W3035965352-person-18,,,,,"Quansight, Austin, TX, USA",,
4931,W3035965352,W3035965352-person-19,I165733156,University of Georgia,US,education,,,
4932,W3035965352,W3035965352-person-19,I4210148954,Ibs (France),FR,company,,,
4933,W3035965352,W3035965352-person-19,,,,,"Department of Biological and Agricultural Engineering, University of Georgia, Athens, GA, USA",,
4934,W3035965352,W3035965352-person-19,,,,,"France-IX Services, Paris, France",,
4935,W3035965352,W3035965352-person-20,I40120149,University of Oxford,GB,education,,,
4936,W3035965352,W3035965352-person-20,,,,,"Department of Economics, University of Oxford, Oxford, UK",,
4937,W3035965352,W3035965352-person-21,I1343871089,Los Alamos National Laboratory,US,facility,,,
4938,W3035965352,W3035965352-person-21,,,,,"CCS-7, Los Alamos National Laboratory, Los Alamos, NM, USA",,
4939,W3035965352,W3035965352-person-22,I95457486,"University of California, Berkeley",US,education,,,
4940,W3035965352,W3035965352-person-22,,,,,"Berkeley Institute for Data Science, University of California, Berkeley, Berkeley, CA, USA",,
4941,W3035965352,W3035965352-person-23,I4210098317,Quansight (United States),US,company,,,
4942,W3035965352,W3035965352-person-23,,,,,"Quansight, Austin, TX, USA",,
4943,W3035965352,W3035965352-person-24,I1279686153,Fluor (United States),US,company,,,
4944,W3035965352,W3035965352-person-24,I204250578,"University of California, Irvine",US,education,,,
4945,W3035965352,W3035965352-person-24,,,,,"Laboratory for Fluorescence Dynamics, Biomedical Engineering Department, University of California, Irvine, Irvine, CA, USA",,
4946,W3035965352,W3035965352-person-25,I4210098317,Quansight (United States),US,company,,,
4947,W3035965352,W3035965352-person-25,,,,,"Quansight, Austin, TX, USA",,
4948,W2257979135,A5091771290,I4210113297,Google (United Kingdom),GB,company,,,
4949,W2257979135,A5091771290,I4210090411,DeepMind (United Kingdom),GB,company,,,
4950,W2257979135,A5091771290,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4951,W2257979135,A5091771290,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4952,W2257979135,A5006011042,I4210113297,Google (United Kingdom),GB,company,,,
4953,W2257979135,A5006011042,I4210090411,DeepMind (United Kingdom),GB,company,,,
4954,W2257979135,A5006011042,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4955,W2257979135,A5006011042,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4956,W2257979135,A5054711904,I4210090411,DeepMind (United Kingdom),GB,company,,,
4957,W2257979135,A5054711904,I4210113297,Google (United Kingdom),GB,company,,,
4958,W2257979135,A5054711904,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4959,W2257979135,A5054711904,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4960,W2257979135,A5009305837,I4210090411,DeepMind (United Kingdom),GB,company,,,
4961,W2257979135,A5009305837,I4210113297,Google (United Kingdom),GB,company,,,
4962,W2257979135,A5009305837,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4963,W2257979135,A5009305837,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4964,W2257979135,A5053301405,I4210113297,Google (United Kingdom),GB,company,,,
4965,W2257979135,A5053301405,I4210090411,DeepMind (United Kingdom),GB,company,,,
4966,W2257979135,A5053301405,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4967,W2257979135,A5053301405,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4968,W2257979135,A5025210358,I4210090411,DeepMind (United Kingdom),GB,company,,,
4969,W2257979135,A5025210358,I4210113297,Google (United Kingdom),GB,company,,,
4970,W2257979135,A5025210358,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4971,W2257979135,A5025210358,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4972,W2257979135,A5080518618,I4210090411,DeepMind (United Kingdom),GB,company,,,
4973,W2257979135,A5080518618,I4210113297,Google (United Kingdom),GB,company,,,
4974,W2257979135,A5080518618,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4975,W2257979135,A5080518618,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4976,W2257979135,A5021217383,I4210113297,Google (United Kingdom),GB,company,,,
4977,W2257979135,A5021217383,I4210090411,DeepMind (United Kingdom),GB,company,,,
4978,W2257979135,A5021217383,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4979,W2257979135,A5021217383,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4980,W2257979135,A5008968626,I4210090411,DeepMind (United Kingdom),GB,company,,,
4981,W2257979135,A5008968626,I4210113297,Google (United Kingdom),GB,company,,,
4982,W2257979135,A5008968626,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4983,W2257979135,A5008968626,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4984,W2257979135,A5049659586,I4210090411,DeepMind (United Kingdom),GB,company,,,
